old_job_id,new_job_id,exp_id,latest_step_before_resume,latest_checkpoint_before_resume,pbs_path,train_run_dir,pbs_output_log,submitted_at,status,error
7177021.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185526.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,M1_S32_ddp_fullk_K400_b1024_s20k_seed1_to300k,20786,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_ddp_fullk_K400_b1024_s20k_seed1_to300k/checkpoints/ckpt_step19999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_ddp_fullk_K400_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_ddp_fullk_K400_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_ddp_fullk_K400_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:49:28Z,submitted,
7177022.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185527.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,M1_S32_ddp_fullk_K800_b1024_s20k_seed1_to300k,5416,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_ddp_fullk_K800_b1024_s20k_seed1_to300k/checkpoints/ckpt_step4999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_ddp_fullk_K800_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_ddp_fullk_K800_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_ddp_fullk_K800_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:49:28Z,submitted,
7177023.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185528.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,M1_S32_pipe_P32_equal_K1600_b1024_s20k_seed1_to300k,231953,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_pipe_P32_equal_K1600_b1024_s20k_seed1_to300k/checkpoints/ckpt_step229999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_pipe_P32_equal_K1600_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_pipe_P32_equal_K1600_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_pipe_P32_equal_K1600_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:49:28Z,submitted,
7177024.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185529.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,M1_S32_pipe_P32_equal_K400_b1024_s20k_seed1_to300k,100217,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_pipe_P32_equal_K400_b1024_s20k_seed1_to300k/checkpoints/ckpt_step99999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_pipe_P32_equal_K400_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_pipe_P32_equal_K400_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_pipe_P32_equal_K400_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:49:28Z,submitted,
7177025.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7185530.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,M1_S32_pipe_P32_equal_K800_b1024_s20k_seed1_to300k,271674,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_pipe_P32_equal_K800_b1024_s20k_seed1_to300k/checkpoints/ckpt_step269999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_pipe_P32_equal_K800_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_pipe_P32_equal_K800_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_pipe_P32_equal_K800_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:49:28Z,submitted,
7178541.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k,10067,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k/checkpoints/ckpt_step9999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:49:28Z,qsub_failed,qsub: would exceed queue generic's per-user limit
7178542.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k,50003,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k/checkpoints/ckpt_step49999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:49:28Z,qsub_failed,qsub: would exceed queue generic's per-user limit
7178543.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k,33574,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k/checkpoints/ckpt_step29999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:49:28Z,qsub_failed,qsub: would exceed queue generic's per-user limit
7178541.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k,10067,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k/checkpoints/ckpt_step9999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_single_fullk_K1600_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:50:19Z,qsub_failed,qsub: would exceed queue generic's per-user limit
7178542.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k,50003,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k/checkpoints/ckpt_step49999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_single_fullk_K400_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:50:19Z,qsub_failed,qsub: would exceed queue generic's per-user limit
7178543.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k,33574,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k/checkpoints/ckpt_step29999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M1_300k/S32/M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/M1_S32_single_fullk_K800_b1024_s20k_seed1_to300k.pbs.out,2026-06-05T02:50:19Z,qsub_failed,qsub: would exceed queue generic's per-user limit
